Kabab Adda - Hotel Quality Inn Shravanthi,Kabab Adda - Hotel Quality Inn Shravanthi,
Sholay The Indian Experience,Sholay The Indian Experience,
In The Woodz,In The Woodz,
KFC,KFC,
Hotel Rajdhani,Hotel Rajdhani,
Oak Leaf,Oak Leaf,
Mizz World,Mizz World,
Kokobana Garden Cafe,Kokobana Garden Cafe,
Mother Cluckers Bar,Mother Cluckers Bar,
Chopstix,Chopstix,
DDR Residency,DDR Residency,
The King's Table,The King's Table,
Badshah,Badshah,
Teakwood Bistro,Teakwood Bistro,
Caffe Tonino,Caffe Tonino,
Pool Deck,Pool Deck,
Mosaic - Crown Plaza,Mosaic - Crown Plaza,
Illusion - Clarks Inn Gurgaon,Illusion - Clarks Inn Gurgaon,
Ayda Persian Kitchen,Ayda Persian Kitchen,
Saathee Restaurant Bar,Saathee Restaurant Bar,
Bhagini Royal,Bhagini Royal,
Qrawcity The Rooftop Lounge,Qrawcity The Rooftop Lounge,
World Art Cafe,World Art Cafe,
The Terrace - Tandoor & Grill - Fortune Park JP Celestial,The Terrace - Tandoor & Grill - Fortune Park JP Celestial,
Little Kitchen,Little Kitchen,
Gold Restobar,Gold Restobar,
My Indian Oven - ITC My Fortune,My Indian Oven - ITC My Fortune,
Evergreen,Evergreen,
TK's Oriental Grill - Hyatt Regency,TK's Oriental Grill - Hyatt Regency,
Cafe Coco,Cafe Coco,
Spizzico,Spizzico,
Lazy Suzy,Lazy Suzy,
Mostly Momo - The Chinese Tea House,Mostly Momo - The Chinese Tea House,
Chintamani,Chintamani,
F.A.T Chef,F.A.T Chef,
Tingling Spice - Hotel Marks Grandeur,Tingling Spice - Hotel Marks Grandeur,
Harvest Club,Harvest Club,
Gurdjieff's Resto,Gurdjieff's Resto,
The Thick Shake Factory,The Thick Shake Factory,
Soho Toscana,Soho Toscana,
Cafe Max,Cafe Max,
La Dolce Vita,La Dolce Vita,
The Breakfast Club,The Breakfast Club,
Sky Lounge - Park Plaza,Sky Lounge - Park Plaza,
The Den,The Den,
Wai Yu Mun Ching,Wai Yu Mun Ching,
Ocean Blue,Ocean Blue,
Suryamahal,Suryamahal,
IPSA Bar & Lounge,IPSA Bar & Lounge,
The Pallazo,The Pallazo,
Punjabi Times,Punjabi Times,
Black Salt,Black Salt,
MB's,MB's,
Soul Spice Restaurant,Soul Spice Restaurant,
Sanadige,Sanadige,
Tre-Forni - Park Hyatt,Tre-Forni - Park Hyatt,
The Creme Castle,The Creme Castle,
Kaffa,Kaffa,
Independence Brewing Company,Independence Brewing Company,
Lounge Bar,Lounge Bar,
Pizza Hut,Pizza Hut,
Suribachi,Suribachi,
21 Hill Street,21 Hill Street,
Serengeti,Serengeti,
The Groghead,The Groghead,
Zaffran,Zaffran,
Hooka Lounge - Taj Falaknuma Palace,Hooka Lounge - Taj Falaknuma Palace,
Enigma Lounge,Enigma Lounge,
Kalyani Veg,Kalyani Veg,
Silsila,Silsila,
Country Roads,Country Roads,
La Boulangerie - Le Meridien,La Boulangerie - Le Meridien,
German Bakery,German Bakery,
Rain Tree Grill,Rain Tree Grill,
Lotus Court,Lotus Court,
The Blue Oven,The Blue Oven,
The Groove,The Groove,
Perks 'N' Brews,Perks 'N' Brews,
Mix - The Westin Hyderabad Mindspace,Mix - The Westin Hyderabad Mindspace,
Bidri - Hyderabad Marriott Hotel & Convention Centre,Bidri - Hyderabad Marriott Hotel & Convention Centre,
Bromfy,Bromfy,
Sathya's Family Bar & Restaurant,Sathya's Family Bar & Restaurant,
Le Cafe,Le Cafe,
Royal Lounge,Royal Lounge,
Jubilee Dine,Jubilee Dine,
GAD - The Gateway Hotel Ummed,GAD - The Gateway Hotel Ummed,
Dum Pukht - ITC Sonar,Dum Pukht - ITC Sonar,
Kitty Su - The LaLit,Kitty Su - The LaLit,
RRed Hot Cafe,RRed Hot Cafe,
Enoteca Wine Bar,Enoteca Wine Bar,
BB's Restaurant,BB's Restaurant,
Destination - Salt Edition 3,Destination - Salt Edition 3,
Ginger Tiger,Ginger Tiger,
Sagar's Bar-Be-Que,Sagar's Bar-Be-Que,
Federation Of Gamers - F.O.G,Federation Of Gamers - F.O.G,
Spice Of Punjab,Spice Of Punjab,
Tashan,Tashan,
Bamboo Shoots,Bamboo Shoots,
Kund Indian Barbeque,Kund Indian Barbeque,
Underdoggs Sports Bar & Grill,Underdoggs Sports Bar & Grill,
Blue Nile,Blue Nile,
Mirage - Quality Hotel Regency,Mirage - Quality Hotel Regency,
Fire And Ice,Fire And Ice,
Rose Wood,Rose Wood,
Urban Tadka,Urban Tadka,
Mezzeh,Mezzeh,
Copa Cabana,Copa Cabana,
Mood Swingers,Mood Swingers,
Haiking Chinese Restaurant,Haiking Chinese Restaurant,
Puratan Family Restaurant & Bar,Puratan Family Restaurant & Bar,
Pi,Pi,
K27 - The Pub,K27 - The Pub,
Vaango,Vaango,
Shalom Bar,Shalom Bar,
Blimey,Blimey,
Puffizza,Puffizza,
Monarch Restaurant,Monarch Restaurant,
Hotel Pune Gate,Hotel Pune Gate,
Sura Vie,Sura Vie,
PIT STOP,PIT STOP,
Twirteez,Twirteez,
7 Loves,7 Loves,
The Caspian,The Caspian,
Spicy Town,Spicy Town,
Kayani Bakery,Kayani Bakery,
Indie Kitchen,Indie Kitchen,
Galaxy Coffee Shop - Taj Tristar,Galaxy Coffee Shop - Taj Tristar,
Hot Mess Kitchen & Bar,Hot Mess Kitchen & Bar,
Shihai,Shihai,
The Sidewalk Cafe - The Paul Bangalore,The Sidewalk Cafe - The Paul Bangalore,
Pavilion - ITC Maurya,Pavilion - ITC Maurya,
Flavors Restaurant,Flavors Restaurant,
The Spice Route,The Spice Route,
Le Moksh,Le Moksh,
Qash Cafe Lounge Sheesha,Qash Cafe Lounge Sheesha,
Naushijaan,Naushijaan,
Chef Inam's Steak House ,Chef Inam's Steak House ,
Bar 41 - Radisson Blu Plaza,Bar 41 - Radisson Blu Plaza,
Malabar,Malabar,
Alfa Spice,Alfa Spice,
China Bistro,China Bistro,
Viva - Vivanta By Taj,Viva - Vivanta By Taj,
The Chef's Cuisine,The Chef's Cuisine,
DefCol Social,DefCol Social,
1 Oak Cafe & Bar,1 Oak Cafe & Bar,
Ghar Ka Chulha,Ghar Ka Chulha,
Thirsty Scholar Cafe & Lounge,Thirsty Scholar Cafe & Lounge,
Citrus Cafe - Lemon Tree Premier,Citrus Cafe - Lemon Tree Premier,
AQNI,AQNI,
Cafe Mangii,Cafe Mangii,
Climax of Flavors,Climax of Flavors,
Cape Town Bistro,Cape Town Bistro,
Tangerine Sizzlers & More,Tangerine Sizzlers & More,
Royal Kolkata,Royal Kolkata,
Royal Lush - The Berry's,Royal Lush - The Berry's,
Fuel,Fuel,
The Village Balcony,The Village Balcony,
Raaga,Raaga,
The Pindi,The Pindi,
Chaipatty,Chaipatty,
Olive Beach,Olive Beach,
Mint Route,Mint Route,
The Village,The Village,
Alto-Vino - JW Marriott Hotel,Alto-Vino - JW Marriott Hotel,
Keys Cafe,Keys Cafe,
Wild Ginger,Wild Ginger,
Pleasure Trove,Pleasure Trove,
Empress of China - Eros Hotel,Empress of China - Eros Hotel,
Skyye,Skyye,
The Bikers Cafe,The Bikers Cafe,
Kimaya,Kimaya,
The Cartel,The Cartel,
Inchara Family Garden Restaurant,Inchara Family Garden Restaurant,
Xtreme Sports Bar,Xtreme Sports Bar,
Tamura,Tamura,
Isys -The President Hotel,Isys -The President Hotel,
Asia Alive - DoubleTree by Hilton,Asia Alive - DoubleTree by Hilton,
Mango Tree Bistro Bar,Mango Tree Bistro Bar,
Siilver Spoon,Siilver Spoon,
Pinkberry,Pinkberry,
Hang On Resto,Hang On Resto,
Chopsticks Spice Malabar,Chopsticks Spice Malabar,
Tughlaq,Tughlaq,
RK Kitchen,RK Kitchen,
Per Se,Per Se,
Wangchuk's Ladakhi Kitchen,Wangchuk's Ladakhi Kitchen,
Caramel - Vivanta By Taj,Caramel - Vivanta By Taj,
Playboy Beer Garden,Playboy Beer Garden,
Golden Empire ,Golden Empire ,
The Summer Of Love,The Summer Of Love,
The Unforgettable,The Unforgettable,
Ego Thai,Ego Thai,
Ohm,Ohm,
Height's Cafe,Height's Cafe,
Vivanta by Taj - Ambassador,Vivanta by Taj - Ambassador,
Prego - The Westin Hyderabad Mindspace Hotel,Prego - The Westin Hyderabad Mindspace Hotel,
Pluto's Platinum Lounge,Pluto's Platinum Lounge,
Big Shot Bar - Country Inn & Suites by Carlson,Big Shot Bar - Country Inn & Suites by Carlson,
Bromfy Public House,Bromfy Public House,
Samavar,Samavar,
Chiller's Nation,Chiller's Nation,
11 to 11,11 to 11,
Rasoi,Rasoi,
Cafe The,Cafe The,
Post 91 - Legends The Sports Bar,Post 91 - Legends The Sports Bar,
i-BAR,i-BAR,
The Bakery - Hyatt Regency,The Bakery - Hyatt Regency,
Walking Street - The Last Metro,Walking Street - The Last Metro,
Royal Punjab Restaurant & Bar - Hotel HMR Royal Inn,Royal Punjab Restaurant & Bar - Hotel HMR Royal Inn,
Road Romeo,Road Romeo,
Hotel Saudagar,Hotel Saudagar,
The Higher Taste,The Higher Taste,
Sankalp,Sankalp,
Needs Gourmet,Needs Gourmet,
Cafe MRP,Cafe MRP,
Swastik Bar,Swastik Bar,
Kavi,Kavi,
The Black Pearl,The Black Pearl,
Utopia,Utopia,
Gola's BBQ King & Sizzlers,Gola's BBQ King & Sizzlers,
Concu,Concu,
Caramelo,Caramelo,
Olive Roof,Olive Roof,
Level 2 - Radisson Blu,Level 2 - Radisson Blu,
Namah,Namah,
Aish - The Park Hyderabad,Aish - The Park Hyderabad,
Sattva Sky Lounge,Sattva Sky Lounge,
Omazoni,Omazoni,
Asian Affair - Caspia Hotel,Asian Affair - Caspia Hotel,
Pan Asian - Sheraton New Delhi Hotel,Pan Asian - Sheraton New Delhi Hotel,
La Riviera - Le Meridien Gurgaon,La Riviera - Le Meridien Gurgaon,
Trance,Trance,
Crystal Lounge Bar,Crystal Lounge Bar,
Samaroh,Samaroh,
Urvasi Bar & Restaurant,Urvasi Bar & Restaurant,
Barbeque Nation - Eros One,Barbeque Nation - Eros One,
Chung Wah,Chung Wah,
The Tea Lounge - Sun N Sand Hotel,The Tea Lounge - Sun N Sand Hotel,
Pasta Street,Pasta Street,
Irish Village,Irish Village,
Spring - Radisson Blu,Spring - Radisson Blu,
Mocha Art House,Mocha Art House,
Petals Inde Cuisine,Petals Inde Cuisine,
INCASA,INCASA,
Zing The Spring Club,Zing The Spring Club,
KK's Fusion,KK's Fusion,
Lock 'N' Load,Lock 'N' Load,
Epicurean Alley,Epicurean Alley,
Belluno Italian Bistro,Belluno Italian Bistro,
Surbhi,Surbhi,
Anantara,Anantara,
Lakeview Milk Bar,Lakeview Milk Bar,
#nofilter,#nofilter,
Zizo,Zizo,
Gautami Restaurant  And Bar,Gautami Restaurant  And Bar,
Chili's Grill & Bar,Chili's Grill & Bar,
Tequila Express,Tequila Express,
Dragon's Maharani,Dragon's Maharani,
Trikaya,Trikaya,
Charcoaled BBQ,Charcoaled BBQ,
Treat Way,Treat Way,
Moti Mahal,Moti Mahal,
Hotel Grand Season,Hotel Grand Season,
Diggin,Diggin,
Just Bake,Just Bake,
Marwa,Marwa,
Cafe Natrani,Cafe Natrani,
Bird Valley Garden Restaurant,Bird Valley Garden Restaurant,
Malgudi,Malgudi,
Shreeman,Shreeman,
Ganpati Food Plaza,Ganpati Food Plaza,
Leather Lounge,Leather Lounge,
Indian Coffee House,Indian Coffee House,
Deccan Orchid,Deccan Orchid,
Cubbon Pavilion - ITC Gardenia,Cubbon Pavilion - ITC Gardenia,
Kaffiiaa,Kaffiiaa,
Fujiya,Fujiya,
Troika,Troika,
Krips Restaurant,Krips Restaurant,
Fluid,Fluid,
Nirvana,Nirvana,
Souq Bistro & Grill,Souq Bistro & Grill,
Binge Bakery,Binge Bakery,
Ice N Spice,Ice N Spice,
La Oriental Resto Bar,La Oriental Resto Bar,
Lazeez By Hyderabadi Delicacies,Lazeez By Hyderabadi Delicacies,
Shimmer - Vivanta By Taj,Shimmer - Vivanta By Taj,
Punjabi Nakhra,Punjabi Nakhra,
Not Just Paranthas,Not Just Paranthas,
Sangria Wine Lounge,Sangria Wine Lounge,
Qubitos - The Terrace Cafe,Qubitos - The Terrace Cafe,
Gangaur,Gangaur,
The Yellow Chilli ,The Yellow Chilli ,
Attic,Attic,
Hotel Moti Mahal,Hotel Moti Mahal,
Bourn Village,Bourn Village,
Quote - The Eclectic Bar and Lounge,Quote - The Eclectic Bar and Lounge,
Defence Bakery,Defence Bakery,
Daily Treats - The Westin Hotel,Daily Treats - The Westin Hotel,
Foodie's Bar,Foodie's Bar,
The Rose,The Rose,
China Wall,China Wall,
M. M. Restaurant,M. M. Restaurant,
Tsaai Shen Yeh,Tsaai Shen Yeh,
Fat Buddha,Fat Buddha,
Kawfee - The Brew House,Kawfee - The Brew House,
Breaky2Dinner,Breaky2Dinner,
Kunal Bar & Restaurant,Kunal Bar & Restaurant,
Dark House Kafe,Dark House Kafe,
Satin - Radisson Blu Hotel,Satin - Radisson Blu Hotel, Greater Noida
Harem Opiate,Harem Opiate,
La Vista - Cama Hotel,La Vista - Cama Hotel,
Square Meal,Square Meal,
Crossroad Crystal,Crossroad Crystal,
Twilight,Twilight,
Andaaz-E-Lucknow,Andaaz-E-Lucknow,
Chaaye Stall,Chaaye Stall,
Cafe Red,Cafe Red,
Shao - Park Plaza Bengaluru Hotel,Shao - Park Plaza Bengaluru Hotel,
Calypso Bar,Calypso Bar,
Darya Restaurant & Bar,Darya Restaurant & Bar,
Kanchan's Kadala Mane,Kanchan's Kadala Mane,
Mantra,Mantra,
Indezen Kitchen & Bar,Indezen Kitchen & Bar,
Urban Kitchen,Urban Kitchen,
Regalia Restro & Lounge,Regalia Restro & Lounge,
Pebbles,Pebbles,
Binge,Binge,
Blue Lagoon,Blue Lagoon,
Swiss Gourmessa,Swiss Gourmessa,
Sky Bar ,Sky Bar ,
Culinaire,Culinaire,
Cafe Sno Biz,Cafe Sno Biz,
Pehli Manzil,Pehli Manzil,
Lavonne,Lavonne,
Hotel Shanti,Hotel Shanti,
Crave Foodworks,Crave Foodworks,
Spin Bottle & Bowling,Spin Bottle & Bowling,
Raize The Bar,Raize The Bar,
Chianti,Chianti,
Beccun Bagara,Beccun Bagara,
Chilax Cafe Lounge,Chilax Cafe Lounge,
Splash - The Westin Hyderabad Mindspace,Splash - The Westin Hyderabad Mindspace,
Purani Dilli Restaurant,Purani Dilli Restaurant,
Ebony - St Laurn Business Hotel,Ebony - St Laurn Business Hotel,
The Sanctuary,The Sanctuary,
J's Cafe,J's Cafe,
Fujan Chinese Restaurant,Fujan Chinese Restaurant,
Aminia,Aminia,
Made in Punjab,Made in Punjab,
Bar & Lounge - Ramada Gurgaon Central,Bar & Lounge - Ramada Gurgaon Central,
Burgundy - Royal Orchid Suites,Burgundy - Royal Orchid Suites,
Sufiaana,Sufiaana,
High On Palate,High On Palate,
New Vikrant Restaurant,New Vikrant Restaurant,
Swad,Swad,
Ye Old Bakery,Ye Old Bakery,
Gustozo,Gustozo,
Park Balluchi,Park Balluchi,
Around The Bend,Around The Bend,
Koshy's Bar & Restaurant,Koshy's Bar & Restaurant,
BBQ On The Go,BBQ On The Go,
Countryside,Countryside,
Nostradamus - Fortune Select Excalibur,Nostradamus - Fortune Select Excalibur,
36 Chhattees BBQ,36 Chhattees BBQ,
Chi Asian Cookhouse,Chi Asian Cookhouse,
Paradigm Shift,Paradigm Shift,
Ocean,Ocean,
Cafe Abbott,Cafe Abbott,
Flury's,Flury's,
Outback Bar and Grill,Outback Bar and Grill,
Ishaan,Ishaan,
@Nine - The Fern,@Nine - The Fern,
Java City,Java City,
Sagar Ratna - The Ashok Hotel,Sagar Ratna - The Ashok Hotel,
Cafe Cassia & Deli,Cafe Cassia & Deli,
Smoothie Factory,Smoothie Factory,
Sphere Lounge,Sphere Lounge,
Grid Bar,Grid Bar,
Kangaroo Bar and Kitchen,Kangaroo Bar and Kitchen,
Ashoka Mango Tree,Ashoka Mango Tree,
Soi 7,Soi 7,
Haze,Haze,
Prost Brew Pub,Prost Brew Pub,
Tea Lounge - Eros Hotel,Tea Lounge - Eros Hotel,
The Fisherman's Wharf,The Fisherman's Wharf,
The Oriental Express - Hotel Hindusthan International,The Oriental Express - Hotel Hindusthan International,
Claypot,Claypot,
Habanero,Habanero,
Anjappar Chettinad,Anjappar Chettinad,
Republic of Noodles -  Lemon Tree Hotel,Republic of Noodles -  Lemon Tree Hotel,
Minerva Coffee Shop,Minerva Coffee Shop,
Food Story,Food Story,
The Pub World,The Pub World,
Tasty Tongues Chaats,Tasty Tongues Chaats,
Big Fat Sandwich,Big Fat Sandwich,
English Dairy,English Dairy,
Switch Breakfast and Bar,Switch Breakfast and Bar,
Rayalaseema Spicy Foods,Rayalaseema Spicy Foods,
Sky Lounge ,Sky Lounge ,
Tai Chien Village,Tai Chien Village,
Cave N Dine,Cave N Dine,
Bamey's Restro Cafe,Bamey's Restro Cafe,
Elysium - The Countryside Bistro,Elysium - The Countryside Bistro,
Blues Cafe,Blues Cafe,
Spice Zone,Spice Zone,
Caffe Pascucci,Caffe Pascucci,
Marrybrown,Marrybrown,
Pindi,Pindi,
Ran Bu,Ran Bu,
Legends Bar-Be-Ques,Legends Bar-Be-Ques,
BSGulati's Punjabi Swad,BSGulati's Punjabi Swad,
Aroma's Hyderabad House,Aroma's Hyderabad House,
Navmi Garden,Navmi Garden,
The Barrel House - By Cafe 27,The Barrel House - By Cafe 27,
AlKauser,AlKauser,
RushHrs,RushHrs,
Shadan Cafe,Shadan Cafe,
Tandoor,Tandoor,
Goldmine,Goldmine,
Saffron Seafood Resto-Bar,Saffron Seafood Resto-Bar,
The Fatty Bao,The Fatty Bao,
The Cafe Caraffa,The Cafe Caraffa,
Wareabouts Grill & Lounge,Wareabouts Grill & Lounge,
West Side Story,West Side Story,
Spice Fusion,Spice Fusion,
Holy Flames,Holy Flames,
Spaghetti Kitchen,Spaghetti Kitchen,
Zaica Dine & Wine,Zaica Dine & Wine,
Marrakesh,Marrakesh,
Zanotta - The Leela Ambience Convention Hotel,Zanotta - The Leela Ambience Convention Hotel,
The Spice Trail,The Spice Trail,
Yogito,Yogito,
PowerHouse,PowerHouse,
Z Lounge,Z Lounge,
Barebones - The Balcony Bar,Barebones - The Balcony Bar,
Sam's Bar,Sam's Bar,
Travertino - The Oberoi,Travertino - The Oberoi,
Mr. Sub,Mr. Sub,
Yin Yang,Yin Yang,
Durvankur,Durvankur,
Velocity,Velocity,
Earthen Oven - Fortune Select Excalibur,Earthen Oven - Fortune Select Excalibur,
New Eleven To Eleven,New Eleven To Eleven,
Kaidi Kitchen,Kaidi Kitchen,
6 Ballygunge Place,6 Ballygunge Place,
Mahesh Lunch Home,Mahesh Lunch Home,
Roti Boti,Roti Boti,
Bombay High,Bombay High,
The Aromas of India - The Splendour Park,The Aromas of India - The Splendour Park,
KB Spicy Kitchen,KB Spicy Kitchen,
Hotel Solkadi Malvani,Hotel Solkadi Malvani,
Pavilion - Pearl Inn,Pavilion - Pearl Inn,
Dash Of This Dash Of That,Dash Of This Dash Of That,
The Bridge - Country Inn & Suites by Carlson,The Bridge - Country Inn & Suites by Carlson,
Majestica Inn,Majestica Inn,
Excuse Me Boss,Excuse Me Boss,
Orient Express - Taj Palace,Orient Express - Taj Palace,
Rang De Basanti Urban Dhaba,Rang De Basanti Urban Dhaba,
Aate Huye,Aate Huye,
Friends Diner,Friends Diner,
Hyderabadi Biryani Utsav,Hyderabadi Biryani Utsav,
Zodiac,Zodiac,
The Bar & Eatery,The Bar & Eatery,
Aqua - The Park,Aqua - The Park,
Blue Way Coffee Shop,Blue Way Coffee Shop,
Sanika - Hotel Kalasagar,Sanika - Hotel Kalasagar,
The Hangout By 1861,The Hangout By 1861,
Recycle Lounge,Recycle Lounge,
Imperio Restaurant,Imperio Restaurant,
Cibo House,Cibo House,
Momo Cafe - Courtyard By Marriott,Momo Cafe - Courtyard By Marriott,
The Foundry - Brewpub & Kitchen,The Foundry - Brewpub & Kitchen,
I-Kandy - Le Meridien Gurgaon,I-Kandy - Le Meridien Gurgaon,
New Peking Family Restaurant,New Peking Family Restaurant,
Curry N Cubes,Curry N Cubes,
BnB Bar & Lounge,BnB Bar & Lounge,
Plaza Fiesta,Plaza Fiesta,
Level 5 Lounge,Level 5 Lounge,
Host Chinese Restaurant,Host Chinese Restaurant,
Celeste - Taj Falaknuma,Celeste - Taj Falaknuma,
Yolkshire,Yolkshire,
Dev's Restaurant & Bar,Dev's Restaurant & Bar,
Melange -The Ekka Hotel,Melange -The Ekka Hotel,
Le Chef Resto Bar,Le Chef Resto Bar,
Inniciio,Inniciio,
The Atrium,The Atrium,
Cafe Lota,Cafe Lota,
Zauk,Zauk,
The Cake Shop - The Ashok,The Cake Shop - The Ashok,
The Retreiver,The Retreiver,
Cheffu 'N' Stuffu,Cheffu 'N' Stuffu,
The White Room,The White Room,
Bellagio Red,Bellagio Red,
Sri Balaji Restaurant,Sri Balaji Restaurant,
Blue Terrain,Blue Terrain,
Marakeesh Hookah Lounge,Marakeesh Hookah Lounge,
Chai Bar & Lounge,Chai Bar & Lounge,
The Hunan Spice,The Hunan Spice,
Khyber,Khyber,
The Philosophy Club,The Philosophy Club,
New Zealand Natural,New Zealand Natural,
Miyuki - DoubleTree by Hilton,Miyuki - DoubleTree by Hilton,
Kanua,Kanua,
Where Else Cafe,Where Else Cafe,
The Grill Room - The LaLit New Delhi,The Grill Room - The LaLit New Delhi,
The Crude House Cafe,The Crude House Cafe,
Suonmoi,Suonmoi,
Kaayal,Kaayal,
Cafe Barcode,Cafe Barcode,
Sattviko,Sattviko,
Side Walk Cafe - Taj Tristar,Side Walk Cafe - Taj Tristar,
Spice Nation,Spice Nation,
The Oak Lounge - Oakwood Premier,The Oak Lounge - Oakwood Premier,
ETC,ETC,
Zamu's Place,Zamu's Place,
Rick's - The Taj Mahal,Rick's - The Taj Mahal,
Ooh La La,Ooh La La,
The Long Bar - Hyatt Regency,The Long Bar - Hyatt Regency,
Gravity Mantra,Gravity Mantra,
Mughal Bistro,Mughal Bistro,
The Great Kabab Factory - Radisson Blu Hotel,The Great Kabab Factory - Radisson Blu Hotel,
Chichaba's Taj,Chichaba's Taj,
The Daily Curry,The Daily Curry,
Spicy By Nature,Spicy By Nature,
Archie's Biryaniaa,Archie's Biryaniaa,
San Gimignano - The Imperial,San Gimignano - The Imperial,
The Publick House,The Publick House,
Good Old Days,Good Old Days,
Ali Baba Caves,Ali Baba Caves,
Hyderabad Baking Company - Hyderabad Marriott Hotel & Convention Centre,Hyderabad Baking Company - Hyderabad Marriott Hotel & Convention Centre,
Hotel Samai Palace,Hotel Samai Palace,
More Than Paranthas,More Than Paranthas,
F Bar & Kitchen,F Bar & Kitchen,
ThaiCrate,ThaiCrate,
TOT Cafe,TOT Cafe,
Fusion 9,Fusion 9,
Arlekkino,Arlekkino,
Number 8,Number 8,
Supreme Bar & Restaurant,Supreme Bar & Restaurant,
The Bar - Trident,The Bar - Trident,
Rosang Soul Food,Rosang Soul Food,
Dolci,Dolci,
Shezan,Shezan,
Kalmane Koffees,Kalmane Koffees,
Tipu Sultan,Tipu Sultan,
Shanghai Chef,Shanghai Chef,
Aura - The Claridges,Aura - The Claridges,
Cafe Dalal Street,Cafe Dalal Street,
Eat Punjab,Eat Punjab,
Naivedyam,Naivedyam,
Cirrus,Cirrus,
Mandarin Court,Mandarin Court,
The Single Malt & Co - Hyatt Regency,The Single Malt & Co - Hyatt Regency,
Capsicum Restaurant - Whistling Meadows Resort & Lawns,Capsicum Restaurant - Whistling Meadows Resort & Lawns,
Indian Kitchen,Indian Kitchen,
Mint,Mint,
Level 12 - DoubleTree By Hilton,Level 12 - DoubleTree By Hilton,
Madhav Ni Pole,Madhav Ni Pole,
Incanto - The Zuri Hotel,Incanto - The Zuri Hotel,
Poolside Restaurant,Poolside Restaurant,
Chakh Le,Chakh Le,
Jalpaan Express,Jalpaan Express,
Lorenzo,Lorenzo,
Xanadu - Ambrosia Resort and Spa,Xanadu - Ambrosia Resort and Spa,
Grand Shoba,Grand Shoba,
Aromas Of South,Aromas Of South,
Deccan Corner,Deccan Corner,
Kadhai - KRIOS Hotel,Kadhai - KRIOS Hotel,
Royal Vaishali Restaurant,Royal Vaishali Restaurant,
Oro The Bar - Radisson Blu,Oro The Bar - Radisson Blu,
Three Quarter Chinese,Three Quarter Chinese,
Blue Olive,Blue Olive,
Rooftop Restaurant,Rooftop Restaurant,
Bedekar Misal,Bedekar Misal,
On Track,On Track,
Java+ - Courtyard Marriott,Java+ - Courtyard Marriott,
The New Green Bawarchi Restaurant,The New Green Bawarchi Restaurant,
Above & Beyond,Above & Beyond,
Ku-Kooch-Ku,Ku-Kooch-Ku,
Zazil Cafe And Restaurant,Zazil Cafe And Restaurant,
Lalit Mahal,Lalit Mahal,
Aangan Punjabi Restaurant,Aangan Punjabi Restaurant,
Sneha Restaurant & Bar,Sneha Restaurant & Bar,
Dramz Whiskey Bar & Lounge,Dramz Whiskey Bar & Lounge,
Mr Choy,Mr Choy,
King's,King's,
Latest Recipe - Le Meridien Gurgaon,Latest Recipe - Le Meridien Gurgaon,
Flame & Grill,Flame & Grill,
Agatya,Agatya,
Coffee to Cocktails - Hyatt Place,Coffee to Cocktails - Hyatt Place,
Tilt Gastro Lounge,Tilt Gastro Lounge,
Punjabi Rasoi,Punjabi Rasoi,
Dilligate,Dilligate,
Tea Lounge - The Peerless Inn,Tea Lounge - The Peerless Inn,
Barsana,Barsana,
Unwine,Unwine,
Unwind,Unwind,
Fresc Co,Fresc Co,
Tadka Singh,Tadka Singh,
Makkhan Maar Ke,Makkhan Maar Ke,
Savory Cafe & Restaurant,Savory Cafe & Restaurant,
Dawat E Rasoi,Dawat E Rasoi,
Aubergine,Aubergine,
High Street Cafe,High Street Cafe,
NH-7 - The Sahar Pavilion,NH-7 - The Sahar Pavilion,
The Moo Point,The Moo Point,
Fish O Fish,Fish O Fish,
Hotel Pushpak,Hotel Pushpak,
The Spice Mill,The Spice Mill,
The Upper House - The Capitol Hotel,The Upper House - The Capitol Hotel,
Chuulhaa,Chuulhaa,
Dalhousie Celebrations,Dalhousie Celebrations,
Island Bar - Shangri-La's - Eros Hotel,Island Bar - Shangri-La's - Eros Hotel,
Ci Gusta,Ci Gusta,
I & Monkey,I & Monkey,
Royal Restaurant,Royal Restaurant,
Tea Lounge - Radisson Blu,Tea Lounge - Radisson Blu,
Zaika,Zaika,
Desi Vibes,Desi Vibes,
Rahmania,Rahmania,
121 Kitchen : BarBQ,121 Kitchen : BarBQ,
Sarovar Restaurant & Bar,Sarovar Restaurant & Bar,
Moulin Rouge,Moulin Rouge,
Cafenation,Cafenation,
It's 9 Bakery Cafe,It's 9 Bakery Cafe,
Crusty Gourmet Pizzas & More,Crusty Gourmet Pizzas & More,
Ithaca - Chancery Pavilion,Ithaca - Chancery Pavilion,
Tripura Bar and Restaurant,Tripura Bar and Restaurant,
Anti Social,Anti Social,
Beans Talk,Beans Talk,
Aviator,Aviator,
PapaJee's,PapaJee's,
Deewar,Deewar,
Kaza,Kaza,
The Open Box,The Open Box,
Adda Chowk,Adda Chowk,
Sultanat,Sultanat,
Bakstage,Bakstage,
Rampur Kitchen,Rampur Kitchen,
Filling Station,Filling Station,
Uber Lounge,Uber Lounge,
Banjara Hills - Holiday Resort,Banjara Hills - Holiday Resort,
Once Upon A Flame,Once Upon A Flame,
Hatari,Hatari,
Zzaqqo,Zzaqqo,
Eatmor,Eatmor,
Armory - Hotel Haut. Monde,Armory - Hotel Haut. Monde,
