Ming Garden,Ming Garden
Food First,Food First
Hyderabadi Biryani,Hyderabadi Biryani
Pop Tate's,Pop Tate's
Crystal Bar - Hotel Ranjith,Crystal Bar - Hotel Ranjith
Miro Deli - Svenska Design Hotel,Miro Deli - Svenska Design Hotel
Handi-Mitra Di,Handi-Mitra Di
Curry Town - The Savera,Curry Town - The Savera
Terracotta - Vivanta By Taj,Terracotta - Vivanta By Taj
Ranganna Military Hotel,Ranganna Military Hotel
The Ants Cafe,The Ants Cafe
G D Executive,G D Executive
Kabab Palace,Kabab Palace
The Beta House,The Beta House
Motuus Qila,Motuus Qila
Frangipani - Ambrosia Resort and Spa,Frangipani - Ambrosia Resort and Spa
Aiee Laa,Aiee Laa
Induben Khakhrawala ,Induben Khakhrawala
Holy Grill,Holy Grill
Amande Patisserie,Amande Patisserie
Prego - The Westin Hotel,Prego - The Westin Hotel
Royal Garden Hookah,Royal Garden Hookah
Storm Lounge & Bar,Storm Lounge & Bar
SGF - Spice Grill Flame,SGF - Spice Grill Flame
Jazz - The Buffet Place,Jazz - The Buffet Place
Tian-Asian Cuisine Studio - ITC Maurya,Tian-Asian Cuisine Studio - ITC Maurya
Momo 2 Go - Courtyard By Marriott,Momo 2 Go - Courtyard By Marriott
Blinque - Parc Estique,Blinque - Parc Estique
Cheesiano Pizza,Cheesiano Pizza
New Hyderabad House,New Hyderabad House
Hariprasad Restaurant & Bar,Hariprasad Restaurant & Bar
Green Theory,Green Theory
Y2K Restaurant,Y2K Restaurant
New Great Punjab,New Great Punjab
Food Inn,Food Inn
Pizzeria House,Pizzeria House
Champions Bar - Marina Inn,Champions Bar - Marina Inn
Express Tadka,Express Tadka
Flavours Of Punjab,Flavours Of Punjab
Wilson's - The LaLit Great Eastern Kolkata,Wilson's - The LaLit Great Eastern Kolkata
Angoor Family Restaurant,Angoor Family Restaurant
Naans n Noodles,Naans n Noodles
Gohan Grill and Bistro- Hotel Crossroads,Gohan Grill and Bistro- Hotel Crossroads
Cascades - The Grand New Delhi,Cascades - The Grand New Delhi
Cafe Amigos,Cafe Amigos
Mi Hi Koli,Mi Hi Koli
Area 69,Area 69
The Mad Teapot/The Wishing Chair,The Mad Teapot/The Wishing Chair
Baan Thai - The Oberoi Grand,Baan Thai - The Oberoi Grand
Ada'e Handi,Ada'e Handi
Mythri Bar & Restaurant,Mythri Bar & Restaurant
Divya's Rimpy,Divya's Rimpy
Wings On Fire,Wings On Fire
Bodega Cantina Y Bar,Bodega Cantina Y Bar
Hotel Sweety,Hotel Sweety
Jupiter Exprezz,Jupiter Exprezz
La Madeleine,La Madeleine
Vinegar White,Vinegar White
Vasundhara Restaurant,Vasundhara Restaurant
Green Thing ,Green Thing
Ivy & Bean,Ivy & Bean
Great Punjab,Great Punjab
Deeya Bati,Deeya Bati
The Elaichi,The Elaichi
Q Bistro,Q Bistro
Nizam's Royal Restaurant,Nizam's Royal Restaurant
Vishnuji Ki Rasoi,Vishnuji Ki Rasoi
Shiv Shakti Skydine Restaurant,Shiv Shakti Skydine Restaurant
O! Bangla,O! Bangla
Hyderabad Spices,Hyderabad Spices
Sufra by Moshe's,Sufra by Moshe's
Hotel Excellent,Hotel Excellent
 Indian Zing, Indian Zing
The Unknown Cafe,The Unknown Cafe
Walking Street by Soi7,Walking Street by Soi7
Cafe De Luxe,Cafe De Luxe
Cibo Esca,Cibo Esca
Desi Deli,Desi Deli
The Indique Bistro Banjara Hills,The Indique Bistro Banjara Hills
Bhangra Beat,Bhangra Beat
Delhi Ke Bawarchi,Delhi Ke Bawarchi
Little Island - Swagath Grand,Little Island - Swagath Grand
Wild Orchids,Wild Orchids
Hotel Malvan Kinara,Hotel Malvan Kinara
Dawn To Dusk,Dawn To Dusk
Basil - A Veg Affair,Basil - A Veg Affair
Aubergine - Keys Prima Parc Estique Hotel,Aubergine - Keys Prima Parc Estique Hotel
Flavours of Telangana,Flavours of Telangana
The Salad Station,The Salad Station
Pebble Street,Pebble Street
Eatza Pizza,Eatza Pizza
Grill Box,Grill Box
Paatra - Jaypee Siddhartha,Paatra - Jaypee Siddhartha
GS Biryani,GS Biryani
Opium Bar - Hotel Royal Plaza,Opium Bar - Hotel Royal Plaza
Mustard & Cress,Mustard & Cress
Kapoor's Cafe,Kapoor's Cafe
Coasta Bay,Coasta Bay
Nature Hut Cafe,Nature Hut Cafe
Tamra - Shangri-La's - Eros Hotel,Tamra - Shangri-La's - Eros Hotel
La Basilico,La Basilico
Brown County,Brown County
Utopia Bistro,Utopia Bistro
Mumbai Cafe,Mumbai Cafe
The Chef,The Chef
Cafe XO,Cafe XO
Moti's Restaurant & Bar,Moti's Restaurant & Bar
Food Plaza,Food Plaza
Roots - Cafe In The Park,Roots - Cafe In The Park
Riviera Lounge,Riviera Lounge
Amaar Family Resto,Amaar Family Resto
Chilli Garlic,Chilli Garlic
Tiffin Bar - Holiday Inn and Suites,Tiffin Bar - Holiday Inn and Suites
Di Bella Coffee,Di Bella Coffee
Fozzie's Pizzaiolo,Fozzie's Pizzaiolo
LV 1 Hookah Lounge,LV 1 Hookah Lounge
Bon Homie,Bon Homie
Dine Hill,Dine Hill
Coffee Shop - The Centaur Hotel,Coffee Shop - The Centaur Hotel
The Pantry,The Pantry
Punchin - Citrus Hotel,Punchin - Citrus Hotel
Le Cirque Signature - The Leela Palace,Le Cirque Signature - The Leela Palace
PK Biryani House,PK Biryani House
Quarter House,Quarter House
Shree Giriraaj,Shree Giriraaj
Moets Shack,Moets Shack
Ginger And Garlic,Ginger And Garlic
Aavishkar Dining Bar,Aavishkar Dining Bar
Kiva Brew Pub,Kiva Brew Pub
Silverdor Resort Club,Silverdor Resort Club
PNF Restaurant & Bar,PNF Restaurant & Bar
Cafe Hashtag LoL,Cafe Hashtag LoL
Kartik's Mithai Shoppe,Kartik's Mithai Shoppe
Nosh - Park Prime,Nosh - Park Prime
La Gardenia - Hotel Regaalis,La Gardenia - Hotel Regaalis
The Qube - The Leela Palace,The Qube - The Leela Palace
Ekta's Kitchen,Ekta's Kitchen
Rayalaseema Ruchulu,Rayalaseema Ruchulu
Reflections - Ffort Raichak,Reflections - Ffort Raichak
Wah Punjab,Wah Punjab
Umammi - Hotel Siesta,Umammi - Hotel Siesta
Chocolate Hut,Chocolate Hut
Shikara - Hotel Highway View,Shikara - Hotel Highway View
Hungry Simba,Hungry Simba
Soy Street,Soy Street
Chinese Quisine Restaurant,Chinese Quisine Restaurant
Bong Bong,Bong Bong
Lime & Spice,Lime & Spice
The Teal Door Cafe,The Teal Door Cafe
Keys Cafe - Keys Hotel,Keys Cafe - Keys Hotel
Cafe - Hyatt Regency,Cafe - Hyatt Regency
Kittu The King,Kittu The King
Liquid Lounge & Bar - Hyatt Bangalore,Liquid Lounge & Bar - Hyatt Bangalore
Cafe Foreground,Cafe Foreground
Sunil Shetty's Italian Bistro,Sunil Shetty's Italian Bistro
Papa Shango,Papa Shango
Synk Lounge Bar,Synk Lounge Bar
Little King,Little King
Fast Filling,Fast Filling
Jimmy's Kitchen,Jimmy's Kitchen
Jai Jawan,Jai Jawan
Big Bongg Theory,Big Bongg Theory
Sachin Ka Dhabba,Sachin Ka Dhabba
Suprabhat Tiffins,Suprabhat Tiffins
Diwan,Diwan
Silver Oak,Silver Oak
Highway 44,Highway 44
Green Orchid,Green Orchid
Ashwith Family Dining Bar,Ashwith Family Dining Bar
Rhythm - The Beatle,Rhythm - The Beatle
Kaitlyn's Beer Garden,Kaitlyn's Beer Garden
Burger King,Burger King
Berrys - Hotel Strawberry,Berrys - Hotel Strawberry
Garden Court Restaurant,Garden Court Restaurant
Talk Over Table Cafe,Talk Over Table Cafe
South Grand,South Grand
Vapors - The Lounge,Vapors - The Lounge
The Bhoj Company,The Bhoj Company
Cafe Foto Clubs,Cafe Foto Clubs
Bartini's - Park Plaza,Bartini's - Park Plaza
Hook'D Up,Hook'D Up
River View Family Restaurant & Bar,River View Family Restaurant & Bar
Kebab Xpress,Kebab Xpress
Barichi Restaurant - Hotel Ramhan Palace,Barichi Restaurant - Hotel Ramhan Palace
U D Residency,U D Residency
Buddha Bites Express,Buddha Bites Express
Coconut Grove Resto-Bar,Coconut Grove Resto-Bar
Hotel Dhawal,Hotel Dhawal
Sea Salt,Sea Salt
Kebab Theater,Kebab Theater
Elephant Restaurant,Elephant Restaurant
Delma Restaurant,Delma Restaurant
Sarvi Bakery,Sarvi Bakery
Earthen Oven - Fortune Inn Haveli ,Earthen Oven - Fortune Inn Haveli
Shri Balaajee Bhavan,Shri Balaajee Bhavan
Rajmudra Restaurant & Bar,Rajmudra Restaurant & Bar
Spicy Red Chilli,Spicy Red Chilli
Cafe 101,Cafe 101
Cecil Bar & Restaurant,Cecil Bar & Restaurant
Orange Chopsticks on Wheels,Orange Chopsticks on Wheels
Sheetal Grille - Royal Inn,Sheetal Grille - Royal Inn
Trinity Club Lounge - Fortune Select Trinity,Trinity Club Lounge - Fortune Select Trinity
Whispering Bamboo - Vivanta By Taj,Whispering Bamboo - Vivanta By Taj
Le Petit - The LaLit New Delhi,Le Petit - The LaLit New Delhi
Punjabi By Nature - Featherlite Vantage,Punjabi By Nature - Featherlite Vantage
Barbeque City,Barbeque City
Ovenfresh - Kenilworth Hotel,Ovenfresh - Kenilworth Hotel
Shiv Krishna,Shiv Krishna
Hari Mirch,Hari Mirch
24 Sheesha Lounge,24 Sheesha Lounge
Cafe Trance and Lounge,Cafe Trance and Lounge
Shiva Sagar,Shiva Sagar
Apple Bees,Apple Bees
Penguin Bistro,Penguin Bistro
Golden Joy,Golden Joy
The Culinary Pitaara,The Culinary Pitaara
Hyderabadi Cuisine,Hyderabadi Cuisine
Feast - Sheraton Grand Bangalore Hotel,Feast - Sheraton Grand Bangalore Hotel
Hard Rock Cafe,Hard Rock Cafe
B'bay Earth,B'bay Earth
Pizza & Soup,Pizza & Soup
K.O.G - Kitchens of Godavari,K.O.G - Kitchens of Godavari
Aditi Fast Food,Aditi Fast Food
Kebab Village,Kebab Village
Feel Karaoke Lounge,Feel Karaoke Lounge
Purepur Kolhapur,Purepur Kolhapur
Terrace Grill - Fortune Select JP Cosmos Hotel,Terrace Grill - Fortune Select JP Cosmos Hotel
O2 Karaoke Bar & Restaurant - VITS ,O2 Karaoke Bar & Restaurant - VITS
Amma's Fast Food,Amma's Fast Food
MMR Bar & Restaurant,MMR Bar & Restaurant
Sky Bar and Grills,Sky Bar and Grills
The Lounge Bar - Hyatt Hyderabad,The Lounge Bar - Hyatt Hyderabad
Spice of Awadh,Spice of Awadh
Aditya Bar - Hotel Goutham Manor,Aditya Bar - Hotel Goutham Manor
Kefi - Taj Club House Hotel,Kefi - Taj Club House Hotel
Pragathi Restaurant,Pragathi Restaurant
The Burger Barn Cafe,The Burger Barn Cafe
Deli - Crowne Plaza,Deli - Crowne Plaza
The Flaming Kick,The Flaming Kick
Sai Amrut,Sai Amrut
Nouvelle Garden,Nouvelle Garden
Lan Thai,Lan Thai
Kipling Masala,Kipling Masala
Pali Village,Pali Village
Zayna - Uber Dining,Zayna - Uber Dining
Khyen Chyen,Khyen Chyen
Green Bawarchi Restaurant,Green Bawarchi Restaurant
Swagath Multicuisine Restaurant,Swagath Multicuisine Restaurant
The Junkyard Cafe,The Junkyard Cafe
Street Foods of India,Street Foods of India
India Grill - Hilton Garden Inn,India Grill - Hilton Garden Inn
The Calcutta Club,The Calcutta Club
Cafe Royal,Cafe Royal
Biryani & Qorma Express,Biryani & Qorma Express
1 No. Biryani House,1 No. Biryani House
Regard Restaurant,Regard Restaurant
Coast Cafe,Coast Cafe
Cups and Cues,Cups and Cues
Rock n Grill,Rock n Grill
The Chocolate Hub,The Chocolate Hub
Club Royalty,Club Royalty
Shera Food Court,Shera Food Court
Jaffa's Biryani,Jaffa's Biryani
Hotel Abhishek,Hotel Abhishek
Spicy Duck - Taj Palace,Spicy Duck - Taj Palace
Millennium Fine Dine,Millennium Fine Dine
T'pot  Cafe,T'pot  Cafe
Vaibhav Garden Restaurant & Bar,Vaibhav Garden Restaurant & Bar
Hotel Vishwaraj,Hotel Vishwaraj
Villa Vandre,Villa Vandre
Amaravathi Restaurant & Bar,Amaravathi Restaurant & Bar
Cozee Restaurant,Cozee Restaurant
Mostly Momo - The Chinese Tea House,Mostly Momo - The Chinese Tea House
TBBQ - Terrace Barbecue - Country Inn & Suites By Carlson,TBBQ - Terrace Barbecue - Country Inn & Suites By Carlson
Palate Tips,Palate Tips
La Oriental Resto Bar - The Senator Hotel,La Oriental Resto Bar - The Senator Hotel
MOJO - The Craft Brewery,MOJO - The Craft Brewery
Niche - Lounge & Bistro,Niche - Lounge & Bistro
Parwani's Bombay Halwa House,Parwani's Bombay Halwa House
Kolkata 34,Kolkata 34
Afghan Darbar Restaurant,Afghan Darbar Restaurant
Cafe Medley,Cafe Medley
Food Port,Food Port
Holy Smokes,Holy Smokes
Shah Ghouse Cafe & Restaurant,Shah Ghouse Cafe & Restaurant
Avadh Restaurant,Avadh Restaurant
Nizam's Paradise,Nizam's Paradise
Barbeque World,Barbeque World
Breads Curry & Biryani,Breads Curry & Biryani
Shawaya Food,Shawaya Food
Mio Grand,Mio Grand
Cafe Coffee Ville,Cafe Coffee Ville
Celsius Bar - Quality Inn Bliss Hotel,Celsius Bar - Quality Inn Bliss Hotel
Regency Park,Regency Park
Ministry of Pizza,Ministry of Pizza
Thalassery Restaurant,Thalassery Restaurant
Stars Parade,Stars Parade
Pizza Caprina,Pizza Caprina
Mumbai Tawa,Mumbai Tawa
Golden Bean,Golden Bean
Blooms - Eros Hotel,Blooms - Eros Hotel
Old Skool Bistro,Old Skool Bistro
Double Delicacy,Double Delicacy
Flavor of Ming,Flavor of Ming
Golden Flames,Golden Flames
Bakkyard Gastro Pub,Bakkyard Gastro Pub
Aiwan E Shahi,Aiwan E Shahi
Delice - Novotel ,Delice - Novotel
Hera Pheri Cafe,Hera Pheri Cafe
The Empire,The Empire
Mighty Small @ Smaaash,Mighty Small @ Smaaash
The Experience Res,The Experience Res
Bhagini Park ,Bhagini Park
Gravity Bistro,Gravity Bistro
Naya - Anya Hotel,Naya - Anya Hotel
AVS Party Palace Restaurant & Bar,AVS Party Palace Restaurant & Bar
Romano's - JW Marriott Sahar,Romano's - JW Marriott Sahar
Chicken Khurana,Chicken Khurana
Hitec Nanking,Hitec Nanking
Illusion - Clark's Inn,Illusion - Clark's Inn
Green Palace,Green Palace
Desi Swag,Desi Swag
Hotel Dreams Restaurant,Hotel Dreams Restaurant
Amara - Trident Hotel,Amara - Trident Hotel
WoW Mughlai Handi and BBQ Grill,WoW Mughlai Handi and BBQ Grill
La Pizzeria,La Pizzeria
Janpath Grill House,Janpath Grill House
Madarasi Restaurant,Madarasi Restaurant
B & W Restaurant - Swagath De Royal,B & W Restaurant - Swagath De Royal
Kings Bar,Kings Bar
Pathik Restaurant,Pathik Restaurant
Dine Time,Dine Time
Rythm Restaurant & Bar,Rythm Restaurant & Bar
Delhi Zaiqa,Delhi Zaiqa
Dipping Pot,Dipping Pot
Atrium Bar & Lounge - The Suryaa Hotel New Delhi,Atrium Bar & Lounge - The Suryaa Hotel New Delhi
Burma Burma,Burma Burma
Global Culture,Global Culture
Gateway - Hotel Gateway Continental,Gateway - Hotel Gateway Continental
Pindi Express,Pindi Express
Minar Restaurant,Minar Restaurant
Emperor's Court - Renaissance Mumbai Convention Centre Hotel,Emperor's Court - Renaissance Mumbai Convention Centre Hotel
Saleem's Corporate Foods,Saleem's Corporate Foods
Viva Hyderabad,Viva Hyderabad
Tbasco Cafe n Bar,Tbasco Cafe n Bar
3 Monkeys Brew Pub,3 Monkeys Brew Pub
Punjabi Dhaba,Punjabi Dhaba
Floyds23 Cafe,Floyds23 Cafe
Kasan - The Flavours Of India,Kasan - The Flavours Of India
Beachcomber - Hotel Sun N Sand,Beachcomber - Hotel Sun N Sand
Salsa Salsaa,Salsa Salsaa
Sagar Inn,Sagar Inn
Krishna Chaya,Krishna Chaya
The Table Blue,The Table Blue
Red Hot Chilli Pepper,Red Hot Chilli Pepper
Aroma Spice,Aroma Spice
New Modern Lunch Home,New Modern Lunch Home
Rigel-Luminous One Continent Hotel,Rigel-Luminous One Continent Hotel
Tendulkar Malvani,Tendulkar Malvani
King Khan,King Khan
Hotel Asha,Hotel Asha
Chilli Pepper Restaurant,Chilli Pepper Restaurant
Spice It,Spice It
Hotel Sitara Grand,Hotel Sitara Grand
Famous Dum Biryani & Kabab Corner,Famous Dum Biryani & Kabab Corner
Fired Karamchari,Fired Karamchari
Lakshya Kitchen - The Chef's Field,Lakshya Kitchen - The Chef's Field
Juice Up,Juice Up
Magnolia - Mirage Hotel,Magnolia - Mirage Hotel
Take It Easy,Take It Easy
Hotel Yogi Pure Veg,Hotel Yogi Pure Veg
Calcutta Calling,Calcutta Calling
Saaga - The Royale Senate Boutique Hotel,Saaga - The Royale Senate Boutique Hotel
Go Pub,Go Pub
Bite It,Bite It
70 MM,70 MM
Rashmi Bar & Restaurant,Rashmi Bar & Restaurant
Ahavaa Cafe,Ahavaa Cafe
Kitty Su - The LaLit New Delhi,Kitty Su - The LaLit New Delhi
Deccan Hills,Deccan Hills
Tripti Restaurant,Tripti Restaurant
Ego Obsession,Ego Obsession
Blue & Beyond - Hotel Lindsay,Blue & Beyond - Hotel Lindsay
Pine & Dine,Pine & Dine
China Pavillion,China Pavillion
The Flavour Charpai,The Flavour Charpai
Caffe Primo,Caffe Primo
Sri Kanya,Sri Kanya
The Big Mataka,The Big Mataka
Hakuna Matata,Hakuna Matata
Dan Sin Quin,Dan Sin Quin
The Nesara,The Nesara
Poush - Essence Of Kashmir,Poush - Essence Of Kashmir
Qahwa - Dinercafe,Qahwa - Dinercafe
Mahalaxmi Garden,Mahalaxmi Garden
Rred Hot Asian Bistro,Rred Hot Asian Bistro
Round About Bar & Kitchen ,Round About Bar & Kitchen
Savoury Restaurant and Banquet,Savoury Restaurant and Banquet
Cappuccino - Crowne Plaza Adyar Park,Cappuccino - Crowne Plaza Adyar Park
Aroma's Restaurant,Aroma's Restaurant
Dheemi Aanch,Dheemi Aanch
Deepanshu Restaurant,Deepanshu Restaurant
J W Mirage ,J W Mirage
The Royal Corner,The Royal Corner
Swad 'E' Punjab,Swad 'E' Punjab
Aqeeq Multi Cuisine Restaurant,Aqeeq Multi Cuisine Restaurant
Asia Kitchen,Asia Kitchen
Kung Fu Panda,Kung Fu Panda
Punjabee Rasoi,Punjabee Rasoi
The Dragon Huck's,The Dragon Huck's
Cafe Mocambo Grille,Cafe Mocambo Grille
Aahar Restaurant And Bar,Aahar Restaurant And Bar
Tamnak Thai,Tamnak Thai
Mughlai Express,Mughlai Express
Chung Wah Opus,Chung Wah Opus
Open House Cafe,Open House Cafe
Affi La Cafe,Affi La Cafe
Omar Khayyam,Omar Khayyam
Sidewalk - Hyatt Regency,Sidewalk - Hyatt Regency
Cuisine Culture,Cuisine Culture
Spice 6 - The Global Cuisine,Spice 6 - The Global Cuisine
Dadi Ma Ki Rasoi,Dadi Ma Ki Rasoi
Indigo Live Music Bar & Terrace,Indigo Live Music Bar & Terrace
Hotel Sandarshini - Hotel Sandarhsini Inn,Hotel Sandarshini - Hotel Sandarhsini Inn
Hubble Bubble Cafe & Lounge,Hubble Bubble Cafe & Lounge
The Baithak,The Baithak
Fly Kouzina,Fly Kouzina
The Oriental Spice - Ashraya International Hotel,The Oriental Spice - Ashraya International Hotel
Butter Masala,Butter Masala
14 Sauce Story,14 Sauce Story
Dine @ 9,Dine @ 9
Kung Food Kitchen,Kung Food Kitchen
Sizzling Punjab,Sizzling Punjab
Aura Resto & Grill,Aura Resto & Grill
Cafe Upper Crust,Cafe Upper Crust
Red Mango,Red Mango
Tea Villa cafe,Tea Villa cafe
Classic Comfort,Classic Comfort
Nivedhanam Veg International,Nivedhanam Veg International
Prem Veg Restaurant,Prem Veg Restaurant
Penta Cafe,Penta Cafe
It's Mirchi - Ramee Guestline Hotel,It's Mirchi - Ramee Guestline Hotel
Mitra Cafe,Mitra Cafe
Dinshaw's Xpress Cafe,Dinshaw's Xpress Cafe
Zorba The Buddha - Bistro Cafe,Zorba The Buddha - Bistro Cafe
20 Twenty,20 Twenty
Cafe Diamond Queen,Cafe Diamond Queen
Elite Club Lounge Bar,Elite Club Lounge Bar
The Fishbowl - Hyatt Pune,The Fishbowl - Hyatt Pune
Brass Monkey,Brass Monkey
Gedi Grill,Gedi Grill
T- Lounge & Bar - Holiday Inn Express,T- Lounge & Bar - Holiday Inn Express
Pizza Empire,Pizza Empire
Hotel Ratna Regency,Hotel Ratna Regency
Bindaas Rasoi,Bindaas Rasoi
Al Quresh,Al Quresh
Food Fieszta,Food Fieszta
Mini Mughal,Mini Mughal
Mama Mia!,Mama Mia!
Diff 42,Diff 42
Salt. Co. 531 - Radisson Blu,Salt. Co. 531 - Radisson Blu
The Grub Pot,The Grub Pot
Sizzler's Cafe,Sizzler's Cafe
House No. 22 Cafe,House No. 22 Cafe
Alibaba Cafe and Restaurant,Alibaba Cafe and Restaurant
Desi Tadka,Desi Tadka
WYT Resto Pub - Komfort Terraces Hotel,WYT Resto Pub - Komfort Terraces Hotel
Con Chi Bistro & Cafe,Con Chi Bistro & Cafe
Cafe Noorani,Cafe Noorani
Fifty9 - Radisson Blu Marina Hotel,Fifty9 - Radisson Blu Marina Hotel
Mayura House,Mayura House
K Lounge N Bar,K Lounge N Bar
Spice Restaurant,Spice Restaurant
Bistro Oui,Bistro Oui
Knikks Caffe Lounge,Knikks Caffe Lounge
Golden Curry - Hotel Grand Emerald,Golden Curry - Hotel Grand Emerald
Hotel Tarang,Hotel Tarang
The Green House Family Restaurant,The Green House Family Restaurant
Delhi Kitchen,Delhi Kitchen
En - The Japanese Restaurant,En - The Japanese Restaurant
Cafe Knosh - The Leela Ambience Convention Hotel,Cafe Knosh - The Leela Ambience Convention Hotel
Greasy Spoon Bar & Kitchen,Greasy Spoon Bar & Kitchen
Pizza Vito,Pizza Vito
Mojo's Bistro,Mojo's Bistro
The Spice Rack,The Spice Rack
Youphoria Restaurant Bar & Lounge,Youphoria Restaurant Bar & Lounge
Jamie's Italian,Jamie's Italian
Blend and Brew,Blend and Brew
Ocean Grill,Ocean Grill
Madurai Kumar Mess,Madurai Kumar Mess
Maya - Trident,Maya - Trident
Spring - Radisson Blu Hotel Dwarka,Spring - Radisson Blu Hotel Dwarka
Golden Sun Restaurant,Golden Sun Restaurant
Shanghai Spice & Sizzlers,Shanghai Spice & Sizzlers
Bars N Bowls,Bars N Bowls
GoGo Ramen,GoGo Ramen
Pure Sin Chocolates,Pure Sin Chocolates
Khaan Saab,Khaan Saab
Beer House,Beer House
Nirala's China Town,Nirala's China Town
Atrium Bar - Taj Deccan,Atrium Bar - Taj Deccan
Bombay Halwa House,Bombay Halwa House
Cafe Ambrosia - Ramada Powai Hotel & Convention Centre,Cafe Ambrosia - Ramada Powai Hotel & Convention Centre
Dhabba on Wheels,Dhabba on Wheels
Chilli Wok - The Myx,Chilli Wok - The Myx
Rice N Spice Restaurant,Rice N Spice Restaurant
Woodland Retreat,Woodland Retreat
The Sassy Spoon,The Sassy Spoon
Dhuri Food Plaza,Dhuri Food Plaza
The Zest,The Zest
A New Ambrosia,A New Ambrosia
Encounters - Taj Krishna,Encounters - Taj Krishna
Tadka - Ohri's,Tadka - Ohri's
Moti Mahal Delux Legendary Culinary,Moti Mahal Delux Legendary Culinary
Skye The Lounge Bar - Radisson Blu Hotel,Skye The Lounge Bar - Radisson Blu Hotel
Mritsa Restaurant & Bar,Mritsa Restaurant & Bar
Simply Barbeque,Simply Barbeque
Geebees Appetite,Geebees Appetite
WOK Republic,WOK Republic
Hotel Hanuman Lunch Home,Hotel Hanuman Lunch Home
Caramba Strikers Sports Bar & Lounge - Uno In Hotel,Caramba Strikers Sports Bar & Lounge - Uno In Hotel
Ullasa - Athithi Inn,Ullasa - Athithi Inn
Five Spices,Five Spices
Doosri Mehfil,Doosri Mehfil
Cafe Capulus,Cafe Capulus
Silver Nest,Silver Nest
Cafe Bistro,Cafe Bistro
Wood Fire Grill,Wood Fire Grill
Kokan Swad,Kokan Swad
Om Ganpati Restaurant,Om Ganpati Restaurant
Salt & Pepper,Salt & Pepper
British Brewing Company,British Brewing Company
Tiny Village - Terrace Lounge,Tiny Village - Terrace Lounge
Atara Cafe - The Atara Hotel,Atara Cafe - The Atara Hotel
Cake Walk,Cake Walk
Oriental Wok - The Club,Oriental Wok - The Club
Air Lounge,Air Lounge
Baking Jain,Baking Jain
R.E.D - Radisson Blu,R.E.D - Radisson Blu
The Hill Green,The Hill Green
Wooden Wok,Wooden Wok
Meaza Ginger,Meaza Ginger
Satyam's Food Court,Satyam's Food Court
Feast - Sheraton Hyderabad Hotel,Feast - Sheraton Hyderabad Hotel
Bug Gaming Lounge ,Bug Gaming Lounge
Converszationz Cafe & Resto Lounge,Converszationz Cafe & Resto Lounge
Royal Afghan -ITC Windsor Hotel,Royal Afghan -ITC Windsor Hotel
K.S Deewan Family Dhaba,K.S Deewan Family Dhaba
Sweet Basket,Sweet Basket
Bikano Chat Cafe,Bikano Chat Cafe
House Of Lords,House Of Lords
Cafe Unplugged,Cafe Unplugged
Zu Tisch,Zu Tisch
Exotica - The Tropical Retreat,Exotica - The Tropical Retreat
Hill Village,Hill Village
Lords Restaurant,Lords Restaurant
Vietnamese Kitchen,Vietnamese Kitchen
Culture Cafe,Culture Cafe
The Dining Room - Park Hyatt,The Dining Room - Park Hyatt
Yashodhan Garden Family Restaurant,Yashodhan Garden Family Restaurant
Kholani's Dine in Barbeque,Kholani's Dine in Barbeque
Hotel Pandias,Hotel Pandias
4 Food,4 Food
Eat Good Food,Eat Good Food
Mamboozz Restro Bar,Mamboozz Restro Bar
India's Flavours,India's Flavours
Oriental Fusion,Oriental Fusion
Rockville Bar & Diner,Rockville Bar & Diner
Haveli Restaurant,Haveli Restaurant
Cafe Rio,Cafe Rio
Indulge Ice Cream,Indulge Ice Cream
Tavern Lounge,Tavern Lounge
AB's - Absolute Barbecues,AB's - Absolute Barbecues
Waterside Cafe - Taj Banjara ,Waterside Cafe - Taj Banjara
Bread Story,Bread Story
A State of Music- ASOM - Radisson Blu,A State of Music- ASOM - Radisson Blu
What's In D Name,What's In D Name
By The Way - Bellagio,By The Way - Bellagio
Pichkari Cafe,Pichkari Cafe
Bennie's By Flag's,Bennie's By Flag's
One Up,One Up
S-Bar Club & Lounge,S-Bar Club & Lounge
Veggies - Picaddle Resort,Veggies - Picaddle Resort
Butler House,Butler House
Suryawanshi Maratha,Suryawanshi Maratha
The Coorg Food Co.,The Coorg Food Co.
Hotel Raj,Hotel Raj
Hotel R R Restaurant & Bar,Hotel R R Restaurant & Bar
Fuel Resto Bar - The Pride Hotel,Fuel Resto Bar - The Pride Hotel
Kokani Lajjat,Kokani Lajjat
Ohri's Dhaba,Ohri's Dhaba
An Idea,An Idea
Soo Yung,Soo Yung
Shaollin Temple,Shaollin Temple
The Pastry Shop - Hyatt,The Pastry Shop - Hyatt
Asian Melange,Asian Melange
The Curry House,The Curry House
Pavilion 75 - WelcomHotel Dwarka,Pavilion 75 - WelcomHotel Dwarka
The Good Vibes Cafe,The Good Vibes Cafe
Soy Pavillion,Soy Pavillion
Hotel Amulya,Hotel Amulya
Atta Galatta Cafe,Atta Galatta Cafe
What's Up!,What's Up!
Playboy Club - Novotel Hyderabad Convention Center,Playboy Club - Novotel Hyderabad Convention Center
Ming Yang - Taj Lands End Hotel,Ming Yang - Taj Lands End Hotel
Retro Lounge Bar,Retro Lounge Bar
Quattro Ristorante,Quattro Ristorante
Green Lime,Green Lime
Mughal Express,Mughal Express
West Coast Grill,West Coast Grill
Mesa Bistro - Svenska Design Hotel,Mesa Bistro - Svenska Design Hotel
